Date,Open,High,Low,Close,Adj Close,Volume
1976-01-02,0.923978,0.933994,0.921474,0.933994,0.228403,1852000
1976-01-05,0.936498,0.959034,0.936498,0.956530,0.233914,4263100
1976-01-06,0.966546,0.991587,0.966546,0.981571,0.240038,9205200
1976-01-07,0.981571,1.016627,0.981571,0.994091,0.243100,6584400
1976-01-08,0.994091,1.014123,0.989083,1.001603,0.244936,7343200
1976-01-09,1.001603,1.016627,0.991587,1.014123,0.247998,5176700
1976-01-12,1.014123,1.059195,1.006611,1.039163,0.254121,9584600
1976-01-13,1.039163,1.054187,1.021635,1.024139,0.250448,7957200
1976-01-14,1.024139,1.041667,1.019131,1.036659,0.253509,2965200
1976-01-15,1.036659,1.046675,1.034155,1.036659,0.253509,5601000
1976-01-16,1.036659,1.041667,1.026643,1.031651,0.252285,4183200
1976-01-19,1.031651,1.061699,1.029147,1.061699,0.259633,6324800
1976-01-20,1.064203,1.081731,1.064203,1.081731,0.264531,7622700
1976-01-21,1.079227,1.079227,1.056691,1.071715,0.262082,8790900
1976-01-22,1.071715,1.071715,1.054187,1.066707,0.260857,3793900
1976-01-23,1.066707,1.099259,1.059195,1.096755,0.268205,5980400
1976-01-26,1.096755,1.119291,1.076723,1.111779,0.271879,8002100
1976-01-27,1.111779,1.114283,1.096755,1.099259,0.268818,7298300
1976-01-28,1.099259,1.099259,1.064203,1.079227,0.263919,6729200
1976-01-29,1.079227,1.126803,1.079227,1.124299,0.274941,8406500
1976-01-30,1.124299,1.136819,1.114283,1.121795,0.274329,5795700
1976-02-02,1.119291,1.119291,1.104267,1.116787,0.273104,3704000
1976-02-03,1.116787,1.116787,1.079227,1.101763,0.269430,6898900
1976-02-04,1.101763,1.109275,1.079227,1.091747,0.266981,5780700
1976-02-05,1.091747,1.091747,1.069211,1.069211,0.261470,5316400
1976-02-06,1.069211,1.094251,1.054187,1.059195,0.259020,7363200
1976-02-09,1.059195,1.061699,1.041667,1.046675,0.255959,5750700
1976-02-10,1.046675,1.066707,1.041667,1.061699,0.259633,8716000
1976-02-11,1.061699,1.079227,1.046675,1.054187,0.257796,6130100
1976-02-12,1.054187,1.079227,1.041667,1.041667,0.254734,3898700
1976-02-13,1.041667,1.056691,1.026643,1.034155,0.252897,3913700
1976-02-17,1.034155,1.039163,1.019131,1.029147,0.251672,5810600
1976-02-18,1.029147,1.054187,1.026643,1.054187,0.257796,4128300
1976-02-19,1.059195,1.079227,1.059195,1.066707,0.260857,5211600
1976-02-20,1.074219,1.109275,1.074219,1.084235,0.265144,7677600
1976-02-23,1.084235,1.089243,1.071715,1.074219,0.262694,6903900
1976-02-24,1.076723,1.086739,1.076723,1.079227,0.263919,5825600
1976-02-25,1.079227,1.084235,1.071715,1.079227,0.263919,6394700
1976-02-26,1.079227,1.084235,1.064203,1.066707,0.260857,3709000
1976-02-27,1.066707,1.074219,1.051683,1.069211,0.261470,3239800
1976-03-01,1.069211,1.069211,1.041667,1.049179,0.256571,3689000
1976-03-02,1.049179,1.061699,1.041667,1.044171,0.255346,3439400
1976-03-03,1.044171,1.051683,1.039163,1.046675,0.257937,4328000
1976-03-04,1.041667,1.041667,1.006611,1.006611,0.248064,4557600
1976-03-05,1.011619,1.024139,1.011619,1.024139,0.252384,3384500
1976-03-08,1.024139,1.056691,1.024139,1.049179,0.258554,3773900
1976-03-09,1.049179,1.059195,1.044171,1.046675,0.257937,8306600
1976-03-10,1.046675,1.049179,1.029147,1.039163,0.256086,3883700
1976-03-11,1.039163,1.046675,1.034155,1.039163,0.256086,5396300
1976-03-12,1.039163,1.044171,1.014123,1.019131,0.251150,9789300
1976-03-15,1.019131,1.019131,0.996595,1.011619,0.249298,9464800
1976-03-16,1.016627,1.031651,1.016627,1.031651,0.254235,5231600
1976-03-17,1.031651,1.046675,1.026643,1.036659,0.255469,8726000
1976-03-18,1.036659,1.039163,1.029147,1.031651,0.254235,6175100
1976-03-19,1.031651,1.044171,1.026643,1.036659,0.255469,4527700
1976-03-22,1.039163,1.051683,1.039163,1.041667,0.256703,3773900
1976-03-23,1.041667,1.059195,1.034155,1.059195,0.261023,4173300
1976-03-24,1.064203,1.086739,1.064203,1.084235,0.267193,7777500
1976-03-25,1.084235,1.084235,1.064203,1.074219,0.264725,6399700
1976-03-26,1.074219,1.079227,1.064203,1.071715,0.264108,2825400
1976-03-29,1.071715,1.081731,1.049179,1.056691,0.260406,3828800
1976-03-30,1.056691,1.061699,1.046675,1.051683,0.259171,3514300
1976-03-31,1.051683,1.069211,1.041667,1.051683,0.259171,3684000
1976-04-01,1.051683,1.064203,1.041667,1.049179,0.258554,3184800
1976-04-02,1.044171,1.044171,1.026643,1.044171,0.257320,2530900
1976-04-05,1.044171,1.061699,1.039163,1.061699,0.261640,5461200
1976-04-06,1.061699,1.066707,1.044171,1.051683,0.259171,4912100
1976-04-07,1.051683,1.056691,1.036659,1.041667,0.256703,6195000
1976-04-08,1.041667,1.049179,1.031651,1.046675,0.257937,4562600
1976-04-09,1.046675,1.066707,1.041667,1.059195,0.261023,5021900
1976-04-12,1.059195,1.069211,1.049179,1.059195,0.261023,3798900
1976-04-13,1.059195,1.059195,1.041667,1.059195,0.261023,4777300
1976-04-14,1.056691,1.056691,1.039163,1.041667,0.256703,3489400
1976-04-15,1.041667,1.049179,1.031651,1.044171,0.257320,5041900
1976-04-19,1.044171,1.049179,1.039163,1.044171,0.257320,3419500
1976-04-20,1.049179,1.079227,1.049179,1.076723,0.265342,6908900
1976-04-21,1.076723,1.096755,1.071715,1.094251,0.269662,9384900
1976-04-22,1.094251,1.121795,1.094251,1.099259,0.270896,7028700
1976-04-23,1.099259,1.101763,1.089243,1.101763,0.271513,4013500
1976-04-26,1.096755,1.096755,1.076723,1.094251,0.269662,4462800
1976-04-27,1.094251,1.099259,1.074219,1.079227,0.265959,4008500
1976-04-28,1.079227,1.081731,1.066707,1.081731,0.266576,3339600
1976-04-29,1.081731,1.091747,1.076723,1.076723,0.265342,4642500
1976-04-30,1.076723,1.086739,1.074219,1.076723,0.265342,4093400
1976-05-03,1.076723,1.081731,1.054187,1.061699,0.261640,2855400
1976-05-04,1.061699,1.066707,1.046675,1.061699,0.261640,2855400
1976-05-05,1.061699,1.061699,1.039163,1.039163,0.256086,2755500
1976-05-06,1.039163,1.051683,1.036659,1.049179,0.258554,3274700
1976-05-07,1.049179,1.054187,1.039163,1.046675,0.257937,3085000
1976-05-10,1.049179,1.059195,1.049179,1.056691,0.260406,5291500
1976-05-11,1.056691,1.064203,1.049179,1.054187,0.259788,7737600
1976-05-12,1.051683,1.051683,1.036659,1.041667,0.256703,4697400
1976-05-13,1.041667,1.044171,1.034155,1.034155,0.254852,3339600
1976-05-14,1.034155,1.034155,1.021635,1.021635,0.251767,3519300
1976-05-17,1.021635,1.021635,1.001603,1.006611,0.248064,4078400
1976-05-18,1.006611,1.016627,1.006611,1.016627,0.250532,4517700
1976-05-19,1.016627,1.031651,1.016627,1.019131,0.251150,4532700
1976-05-20,1.021635,1.031651,1.021635,1.031651,0.254235,3005100
1976-05-21,1.031651,1.036659,1.021635,1.029147,0.253618,3324600
1976-05-24,1.024139,1.024139,1.009115,1.011619,0.249298,4178300
1976-05-25,1.011619,1.011619,0.999099,1.011619,0.249298,3664100
1976-05-26,1.011619,1.019131,1.001603,1.004107,0.247447,4437800
1976-05-27,1.004107,1.009115,0.999099,1.006611,0.248064,3993600
1976-05-28,1.006611,1.024139,1.001603,1.019131,0.251150,4467800
1976-06-01,1.019131,1.024139,1.014123,1.021635,0.251767,2136500
1976-06-02,1.021635,1.046675,1.021635,1.041667,0.256703,2865400
1976-06-03,1.044171,1.061699,1.044171,1.049179,0.258554,5900500
1976-06-04,1.049179,1.051683,1.034155,1.036659,0.255469,5046900
1976-06-07,1.036659,1.051683,1.034155,1.049179,0.258554,3364600
1976-06-08,1.051683,1.061699,1.051683,1.051683,0.259171,4627500
1976-06-09,1.051683,1.061699,1.049179,1.056691,0.260406,2995200
1976-06-10,1.056691,1.066707,1.044171,1.061699,0.263638,7143500
1976-06-11,1.061699,1.074219,1.059195,1.071715,0.266125,6774100
1976-06-14,1.071715,1.109275,1.069211,1.101763,0.273587,5381300
1976-06-15,1.101763,1.101763,1.089243,1.096755,0.272343,8022100
1976-06-16,1.096755,1.111779,1.091747,1.101763,0.273587,10343400
1976-06-17,1.101763,1.121795,1.099259,1.119291,0.277939,7942200
1976-06-18,1.124299,1.141827,1.124299,1.129307,0.280426,8955600
1976-06-21,1.129307,1.141827,1.124299,1.141827,0.283536,6334800
1976-06-22,1.141827,1.144331,1.131811,1.131811,0.281048,5616000
1976-06-23,1.131811,1.134315,1.121795,1.129307,0.280426,5356400
1976-06-24,1.129307,1.146835,1.129307,1.146835,0.284779,6559400
1976-06-25,1.146835,1.166867,1.146835,1.149339,0.285401,6779100
1976-06-28,1.149339,1.154347,1.131811,1.136819,0.282292,3349600
1976-06-29,1.136819,1.154347,1.131811,1.144331,0.284157,3419500
1976-06-30,1.144331,1.154347,1.141827,1.144331,0.284157,3833800
1976-07-01,1.144331,1.161859,1.144331,1.146835,0.284779,4507700
1976-07-02,1.146835,1.149339,1.144331,1.144331,0.284157,3973600
1976-07-06,1.144331,1.151843,1.136819,1.144331,0.284157,3998500
1976-07-07,1.144331,1.151843,1.141827,1.151843,0.286023,5616000
1976-07-08,1.151843,1.164363,1.151843,1.156851,0.287266,3679100
1976-07-09,1.156851,1.169371,1.154347,1.166867,0.289753,7223400
1976-07-12,1.166867,1.171875,1.151843,1.171875,0.290997,3489400
1976-07-13,1.171875,1.186899,1.164363,1.169371,0.290375,5785700
1976-07-14,1.169371,1.176883,1.164363,1.174379,0.291619,2855400
1976-07-15,1.174379,1.176883,1.164363,1.166867,0.289753,3609200
1976-07-16,1.166867,1.166867,1.156851,1.166867,0.289753,6479600
1976-07-19,1.164363,1.164363,1.154347,1.159355,0.287888,5740800
1976-07-20,1.159355,1.164363,1.156851,1.156851,0.287266,4422900
1976-07-21,1.156851,1.159355,1.141827,1.141827,0.283536,3634100
1976-07-22,1.141827,1.149339,1.129307,1.131811,0.281048,9609600
1976-07-23,1.131811,1.146835,1.104267,1.106771,0.274830,6200000
1976-07-26,1.106771,1.121795,1.106771,1.114283,0.276696,2945200
1976-07-27,1.109275,1.109275,1.094251,1.099259,0.272965,4343000
1976-07-28,1.094251,1.094251,1.079227,1.091747,0.271100,3075000
1976-07-29,1.091747,1.104267,1.071715,1.079227,0.267991,2286300
1976-07-30,1.079227,1.091747,1.066707,1.091747,0.271100,4093400
1976-08-02,1.091747,1.096755,1.086739,1.096755,0.272343,2900300
1976-08-03,1.096755,1.111779,1.096755,1.101763,0.273587,3279700
1976-08-04,1.101763,1.111779,1.096755,1.096755,0.272343,4507700
1976-08-05,1.099259,1.106771,1.099259,1.104267,0.274209,3539300
1976-08-06,1.104267,1.106771,1.096755,1.101763,0.273587,1832000
1976-08-09,1.101763,1.109275,1.096755,1.104267,0.274209,2885300
1976-08-10,1.104267,1.119291,1.099259,1.119291,0.277939,2231400
1976-08-11,1.119291,1.126803,1.109275,1.109275,0.275452,4542700
1976-08-12,1.109275,1.119291,1.109275,1.116787,0.277318,3100000
1976-08-13,1.116787,1.126803,1.114283,1.119291,0.277939,4213200
1976-08-16,1.119291,1.134315,1.116787,1.129307,0.280426,3938600
1976-08-17,1.129307,1.129307,1.116787,1.124299,0.279183,2870400
1976-08-18,1.124299,1.129307,1.109275,1.109275,0.275452,2905300
1976-08-19,1.106771,1.106771,1.089243,1.094251,0.271722,3639100
1976-08-20,1.094251,1.096755,1.089243,1.091747,0.271100,2111600
1976-08-23,1.091747,1.099259,1.064203,1.099259,0.272965,2855400
1976-08-24,1.099259,1.106771,1.094251,1.094251,0.271722,3030100
1976-08-25,1.094251,1.094251,1.081731,1.086739,0.269856,6943800
1976-08-26,1.084235,1.084235,1.051683,1.064203,0.264260,2895300
1976-08-27,1.061699,1.061699,1.049179,1.051683,0.261151,1906900
1976-08-30,1.051683,1.064203,1.044171,1.061699,0.263638,2416100
1976-08-31,1.061699,1.076723,1.059195,1.061699,0.263638,3179900
1976-09-01,1.061699,1.071715,1.054187,1.071715,0.266125,5311400
1976-09-02,1.071715,1.076723,1.064203,1.069211,0.265503,3953600
1976-09-03,1.066707,1.066707,1.051683,1.056691,0.262395,2036700
1976-09-07,1.056691,1.066707,1.054187,1.061699,0.263638,3239800
1976-09-08,1.061699,1.076723,1.049179,1.071715,0.266125,4372900
1976-09-09,1.071715,1.079227,1.066707,1.074219,0.266747,3689000
1976-09-10,1.074219,1.091747,1.074219,1.086739,0.269856,3644100
1976-09-13,1.086739,1.106771,1.084235,1.099259,0.272965,4268100
1976-09-14,1.096755,1.096755,1.081731,1.091747,0.273340,2466000
1976-09-15,1.091747,1.104267,1.081731,1.089243,0.272713,2875300
1976-09-16,1.099259,1.111779,1.099259,1.106771,0.277102,4827200
1976-09-17,1.106771,1.114283,1.101763,1.109275,0.277729,3878700
1976-09-20,1.109275,1.114283,1.101763,1.104267,0.276475,3229800
1976-09-21,1.104267,1.116787,1.096755,1.116787,0.279609,8456400
1976-09-22,1.116787,1.134315,1.116787,1.131811,0.283371,11002300
1976-09-23,1.131811,1.141827,1.121795,1.136819,0.284625,9569600
1976-09-24,1.134315,1.134315,1.126803,1.126803,0.282117,3669100
1976-09-27,1.126803,1.129307,1.121795,1.129307,0.282744,3654100
1976-09-28,1.126803,1.126803,1.111779,1.121795,0.280863,3853800
1976-09-29,1.119291,1.119291,1.099259,1.099259,0.275221,2421100
1976-09-30,1.099259,1.104267,1.076723,1.084235,0.271459,4372900
1976-10-01,1.084235,1.091747,1.066707,1.069211,0.267698,2241400
1976-10-04,1.044171,1.044171,1.021635,1.039163,0.260175,8546300
1976-10-05,1.039163,1.074219,1.036659,1.041667,0.260801,14990900
1976-10-06,1.041667,1.044171,1.031651,1.041667,0.260801,11596400
1976-10-07,1.041667,1.059195,1.036659,1.051683,0.263309,13723000
1976-10-08,1.051683,1.066707,1.046675,1.049179,0.262682,7223400
1976-10-11,1.044171,1.044171,1.031651,1.034155,0.258921,3159900
1976-10-12,1.034155,1.039163,1.016627,1.024139,0.256413,8840800
1976-10-13,1.026643,1.036659,1.026643,1.034155,0.258921,6294900
1976-10-14,1.031651,1.031651,1.006611,1.006611,0.252025,4872100
1976-10-15,1.006611,1.021635,1.004107,1.011619,0.253278,5056800
1976-10-18,1.011619,1.026643,1.006611,1.021635,0.255786,6409700
1976-10-19,1.021635,1.044171,1.014123,1.036659,0.259548,8057000
1976-10-20,1.036659,1.054187,1.031651,1.041667,0.260801,4697400
1976-10-21,1.041667,1.044171,1.034155,1.039163,0.260175,3394500
1976-10-22,1.039163,1.046675,1.029147,1.046675,0.262056,7113600
1976-10-25,1.046675,1.046675,1.036659,1.041667,0.260801,4402900
1976-10-26,1.044171,1.051683,1.044171,1.046675,0.262056,4677500
1976-10-27,1.046675,1.056691,1.046675,1.056691,0.264563,4782300
1976-10-28,1.056691,1.066707,1.056691,1.061699,0.265817,6624300
1976-10-29,1.061699,1.071715,1.054187,1.069211,0.267698,5311400
1976-11-01,1.069211,1.076723,1.066707,1.066707,0.267071,3768900
1976-11-03,1.056691,1.056691,1.034155,1.044171,0.261429,4817200
1976-11-04,1.044171,1.059195,1.026643,1.056691,0.264563,4702400
1976-11-05,1.056691,1.056691,1.041667,1.044171,0.261429,5865600
1976-11-08,1.039163,1.039163,1.016627,1.016627,0.254532,2321200
1976-11-09,1.016627,1.031651,1.016627,1.024139,0.256413,4283100
1976-11-10,1.024139,1.029147,1.004107,1.016627,0.254532,6474600
1976-11-11,1.016627,1.024139,1.009115,1.021635,0.255786,2535900
1976-11-12,1.021635,1.021635,1.011619,1.021635,0.255786,3714000
1976-11-15,1.021635,1.021635,1.009115,1.019131,0.255159,3144900
1976-11-16,1.019131,1.026643,1.011619,1.019131,0.255159,7697600
1976-11-17,1.019131,1.031651,1.019131,1.026643,0.257040,4452800
1976-11-18,1.026643,1.036659,1.021635,1.031651,0.258294,5081800
1976-11-19,1.031651,1.046675,1.026643,1.034155,0.258921,5970400
1976-11-22,1.034155,1.046675,1.031651,1.039163,0.260175,4283100
1976-11-23,1.039163,1.039163,1.031651,1.031651,0.258294,4243200
1976-11-24,1.031651,1.039163,1.021635,1.026643,0.257040,3399500
1976-11-26,1.026643,1.029147,1.021635,1.029147,0.257667,9854200
1976-11-29,1.029147,1.031651,1.021635,1.021635,0.255786,4917100
1976-11-30,1.021635,1.021635,1.011619,1.014123,0.253905,3479400
1976-12-01,1.014123,1.026643,1.014123,1.026643,0.257040,7343200
1976-12-02,1.026643,1.031651,1.016627,1.019131,0.255159,5216600
1976-12-03,1.019131,1.024139,1.014123,1.019131,0.255159,5596000
1976-12-06,1.019131,1.026643,1.016627,1.021635,0.255786,5511100
1976-12-07,1.021635,1.029147,1.016627,1.021635,0.255786,7088600
1976-12-08,1.021635,1.029147,1.016627,1.026643,0.257040,9025500
1976-12-09,1.026643,1.054187,1.026643,1.054187,0.263936,12884300
1976-12-10,1.054187,1.069211,1.044171,1.066707,0.267071,8940600
1976-12-13,1.066707,1.069211,1.059195,1.064203,0.266444,6694200
1976-12-14,1.064203,1.076723,1.056691,1.076723,0.269578,10028900
1976-12-15,1.076723,1.079227,1.056691,1.059195,0.267428,9300000
1976-12-16,1.059195,1.071715,1.049179,1.056691,0.266796,9060400
1976-12-17,1.056691,1.066707,1.049179,1.049179,0.264899,13473400
1976-12-20,1.049179,1.061699,1.046675,1.059195,0.267428,11556400
1976-12-21,1.059195,1.059195,1.046675,1.054187,0.266163,12914300
1976-12-22,1.054187,1.066707,1.044171,1.061699,0.268060,15530100
1976-12-23,1.061699,1.064203,1.056691,1.061699,0.268060,11586400
1976-12-27,1.061699,1.074219,1.056691,1.074219,0.271221,6005300
1976-12-28,1.076723,1.106771,1.076723,1.099259,0.277543,16099200
1976-12-29,1.099259,1.106771,1.081731,1.094251,0.276279,8760900
1976-12-30,1.094251,1.109275,1.089243,1.109275,0.280072,5436200
1976-12-31,1.109275,1.116787,1.106771,1.114283,0.281337,5735800
1977-01-03,1.101763,1.119291,1.101763,1.109275,0.280072,4687400
1977-01-04,1.109275,1.111779,1.076723,1.079227,0.272485,4987000
1977-01-05,1.079227,1.086739,1.064203,1.066707,0.269325,5551100
1977-01-06,1.066707,1.081731,1.051683,1.051683,0.265531,10493100
1977-01-07,1.056691,1.081731,1.056691,1.069211,0.269957,9295100
1977-01-10,1.071715,1.086739,1.071715,1.081731,0.273118,10578000
1977-01-11,1.081731,1.086739,1.071715,1.071715,0.270589,6664300
1977-01-12,1.071715,1.076723,1.061699,1.069211,0.269957,5416300
1977-01-13,1.069211,1.086739,1.066707,1.081731,0.273118,7168500
1977-01-14,1.081731,1.091747,1.074219,1.089243,0.275014,5016900
1977-01-17,1.089243,1.089243,1.074219,1.086739,0.274382,4363000
1977-01-18,1.086739,1.089243,1.076723,1.081731,0.273118,4627500
1977-01-19,1.081731,1.096755,1.071715,1.071715,0.270589,4972000
1977-01-20,1.071715,1.081731,1.061699,1.071715,0.270589,4622500
1977-01-21,1.071715,1.071715,1.061699,1.071715,0.270589,6240000
1977-01-24,1.071715,1.074219,1.051683,1.054187,0.266163,6115200
1977-01-25,1.054187,1.059195,1.049179,1.056691,0.266796,7507900
1977-01-26,1.056691,1.071715,1.051683,1.061699,0.268060,4827200
1977-01-27,1.061699,1.076723,1.049179,1.056691,0.266796,4507700
1977-01-28,1.056691,1.066707,1.051683,1.056691,0.266796,5351400
1977-01-31,1.056691,1.061699,1.046675,1.059195,0.267428,7642700
1977-02-01,1.059195,1.066707,1.054187,1.056691,0.266796,6359800
1977-02-02,1.056691,1.064203,1.049179,1.051683,0.265531,5061800
1977-02-03,1.051683,1.069211,1.041667,1.041667,0.263002,6050300
1977-02-04,1.041667,1.046675,1.024139,1.026643,0.259209,6953800
1977-02-07,1.026643,1.029147,1.016627,1.019131,0.257312,5456200
1977-02-08,1.019131,1.024139,1.016627,1.021635,0.257944,5386300
1977-02-09,1.021635,1.024139,1.009115,1.016627,0.256680,7303200
1977-02-10,1.016627,1.029147,1.011619,1.019131,0.257312,6434600
1977-02-11,1.019131,1.024139,1.009115,1.016627,0.256680,6559400
1977-02-14,1.016627,1.026643,1.011619,1.024139,0.258577,5341400
1977-02-15,1.024139,1.029147,1.014123,1.016627,0.256680,4422900
1977-02-16,1.016627,1.029147,1.009115,1.026643,0.259209,7837400
1977-02-17,1.026643,1.026643,1.006611,1.014123,0.256048,5805600
1977-02-18,1.014123,1.021635,1.004107,1.016627,0.256680,5106800
1977-02-22,1.016627,1.029147,1.014123,1.019131,0.257312,3813800
1977-02-23,1.019131,1.021635,1.011619,1.014123,0.256048,4772300
1977-02-24,1.011619,1.011619,0.996595,0.999099,0.252255,5985400
1977-02-25,0.999099,1.014123,0.996595,1.004107,0.253519,4238200
1977-02-28,1.004107,1.014123,1.004107,1.011619,0.255416,3459400
1977-03-01,1.014123,1.021635,1.014123,1.016627,0.256680,4857200
1977-03-02,1.016627,1.019131,1.001603,1.009115,0.254783,4827200
1977-03-03,1.009115,1.021635,1.006611,1.019131,0.259631,4148300
1977-03-04,1.019131,1.026643,1.016627,1.019131,0.259631,6764100
1977-03-07,1.019131,1.021635,1.014123,1.019131,0.259631,5071800
1977-03-08,1.019131,1.026643,1.014123,1.019131,0.259631,4972000
1977-03-09,1.019131,1.021635,1.011619,1.016627,0.258993,5031900
1977-03-10,1.016627,1.026643,1.014123,1.024139,0.260906,3539300
1977-03-11,1.024139,1.029147,1.019131,1.029147,0.262182,3719000
1977-03-14,1.029147,1.031651,1.021635,1.029147,0.262182,5086800
1977-03-15,1.029147,1.041667,1.029147,1.041667,0.265372,8296700
1977-03-16,1.041667,1.044171,1.026643,1.031651,0.262820,5361400
1977-03-17,1.031651,1.051683,1.016627,1.026643,0.261544,3234800
1977-03-18,1.026643,1.039163,1.021635,1.021635,0.260268,4792300
1977-03-21,1.021635,1.026643,1.014123,1.016627,0.258993,5046900
1977-03-22,1.016627,1.026643,1.014123,1.021635,0.260268,4782300
1977-03-23,1.021635,1.029147,1.016627,1.019131,0.259631,4308000
1977-03-24,1.019131,1.019131,1.004107,1.006611,0.256441,4113400
1977-03-25,1.006611,1.009115,1.001603,1.001603,0.255165,4537700
1977-03-28,1.001603,1.001603,0.991587,0.999099,0.254527,5561000
1977-03-29,0.999099,1.009115,0.999099,1.004107,0.255803,5815600
1977-03-30,1.004107,1.006611,0.986579,0.994091,0.253251,5406300
1977-03-31,0.994091,0.996595,0.981571,0.984075,0.250700,5126700
1977-04-01,0.984075,0.999099,0.981571,0.991587,0.252613,5331400
1977-04-04,0.989083,0.989083,0.959034,0.974059,0.248148,7877300
1977-04-05,0.974059,0.984075,0.971554,0.979066,0.249424,3973600
1977-04-06,0.979066,0.989083,0.979066,0.986579,0.251338,7028700
1977-04-07,0.986579,0.996595,0.984075,0.986579,0.251338,4238200
1977-04-11,0.986579,0.999099,0.986579,0.989083,0.251975,5071800
1977-04-12,1.014123,1.024139,1.014123,1.021635,0.260268,12075600
1977-04-13,1.021635,1.034155,1.019131,1.034155,0.263458,8895700
1977-04-14,1.059195,1.069211,1.059195,1.061699,0.270475,12704600
1977-04-15,1.061699,1.076723,1.059195,1.076723,0.274302,7003700
1977-04-18,1.074219,1.074219,1.064203,1.071715,0.273027,5341400
1977-04-19,1.071715,1.074219,1.061699,1.066707,0.271751,6175100
1977-04-20,1.066707,1.079227,1.066707,1.079227,0.274940,6918900
1977-04-21,1.079227,1.089243,1.076723,1.081731,0.275578,9369900
1977-04-22,1.076723,1.076723,1.066707,1.069211,0.272389,5121700
1977-04-25,1.066707,1.066707,1.026643,1.031651,0.262820,18739900
1977-04-26,1.031651,1.044171,1.021635,1.026643,0.261544,11786100
1977-04-27,1.026643,1.044171,1.001603,1.041667,0.265372,16099200
1977-04-28,1.041667,1.059195,1.041667,1.056691,0.269199,13922600
1977-04-29,1.066707,1.079227,1.066707,1.079227,0.274940,8910700
1977-05-02,1.079227,1.084235,1.076723,1.084235,0.276216,6030300
1977-05-03,1.084235,1.084235,1.079227,1.081731,0.275578,4308000
1977-05-04,1.084235,1.104267,1.084235,1.101763,0.280682,11746100
1977-05-05,1.101763,1.114283,1.096755,1.109275,0.282595,9509700
1977-05-06,1.106771,1.106771,1.094251,1.101763,0.280682,7333200
1977-05-09,1.101763,1.104267,1.094251,1.104267,0.281320,5830600
1977-05-10,1.104267,1.109275,1.086739,1.096755,0.279406,6279900
1977-05-11,1.096755,1.101763,1.084235,1.084235,0.276216,5146700
1977-05-12,1.084235,1.091747,1.074219,1.086739,0.276854,9519700
1977-05-13,1.086739,1.089243,1.046675,1.089243,0.277492,4093400
1977-05-16,1.089243,1.101763,1.089243,1.099259,0.280044,4053500
1977-05-17,1.099259,1.101763,1.084235,1.091747,0.278130,4103400
1977-05-18,1.099259,1.111779,1.099259,1.104267,0.281320,6903900
1977-05-19,1.104267,1.109275,1.096755,1.106771,0.281957,5695800
1977-05-20,1.106771,1.106771,1.094251,1.101763,0.280682,5141700
1977-05-23,1.101763,1.101763,1.086739,1.089243,0.277492,3144900
1977-05-24,1.089243,1.094251,1.076723,1.094251,0.278768,4652500
1977-05-25,1.094251,1.101763,1.081731,1.081731,0.275578,3699000
1977-05-26,1.081731,1.091747,1.081731,1.086739,0.276854,4977000
1977-05-27,1.086739,1.094251,1.079227,1.091747,0.278130,3214800
1977-05-31,1.091747,1.094251,1.084235,1.086739,0.276854,4467800
1977-06-01,1.086739,1.099259,1.084235,1.094251,0.278768,8291700
1977-06-02,1.094251,1.096755,1.081731,1.086739,0.279671,7747500
1977-06-03,1.086739,1.106771,1.084235,1.106771,0.284826,7118500
1977-06-06,1.106771,1.109275,1.094251,1.094251,0.281604,4517700
1977-06-07,1.094251,1.104267,1.089243,1.104267,0.284182,5326400
1977-06-08,1.104267,1.126803,1.104267,1.119291,0.288048,8351600
1977-06-09,1.119291,1.124299,1.114283,1.121795,0.288692,4218200
1977-06-10,1.121795,1.136819,1.114283,1.126803,0.289981,8017100
1977-06-13,1.126803,1.141827,1.126803,1.141827,0.293848,5551100
1977-06-14,1.141827,1.146835,1.134315,1.144331,0.294492,12774500
1977-06-15,1.144331,1.144331,1.134315,1.134315,0.291914,7927200
1977-06-16,1.134315,1.141827,1.129307,1.136819,0.292559,4343000
1977-06-17,1.136819,1.139323,1.126803,1.129307,0.290626,3269700
1977-06-20,1.129307,1.134315,1.126803,1.129307,0.290626,3863800
1977-06-21,1.129307,1.139323,1.124299,1.124299,0.289337,5850600
1977-06-22,1.124299,1.124299,1.111779,1.114283,0.286759,4867200
1977-06-23,1.114283,1.124299,1.109275,1.121795,0.288692,6659300
1977-06-24,1.124299,1.134315,1.124299,1.126803,0.289981,4992000
1977-06-27,1.126803,1.131811,1.119291,1.126803,0.289981,2710600
1977-06-28,1.121795,1.134315,1.121795,1.126803,0.289981,4807200
1977-06-29,1.126803,1.129307,1.121795,1.129307,0.290626,2995200
1977-06-30,1.129307,1.136819,1.126803,1.131811,0.291270,4123300
1977-07-01,1.131811,1.131811,1.119291,1.124299,0.289337,5566000
1977-07-05,1.124299,1.126803,1.116787,1.119291,0.288048,2251300
1977-07-06,1.119291,1.124299,1.116787,1.119291,0.288048,3729000
1977-07-07,1.119291,1.121795,1.111779,1.119291,0.288048,7577800
1977-07-08,1.119291,1.121795,1.111779,1.116787,0.287403,6269900
1977-07-11,1.116787,1.116787,1.096755,1.099259,0.282893,4557600
1977-07-12,1.099259,1.104267,1.089243,1.099259,0.282893,9584600
1977-07-13,1.099259,1.101763,1.094251,1.101763,0.283537,5036900
1977-07-15,1.101763,1.111779,1.099259,1.104267,0.284182,18620100
